anio,departamento/sede,tipo,valor
2024,TRENQUE LAUQUEN,Desistimiento,3
2024,ZARATE-CAMPANA,Desistimiento,69
2024,AVELLANEDA-LANUS,Interlocutorios,1088
2024,AZUL,Interlocutorios,2185
2024,AZUL Sede OLAVARRIA,Interlocutorios,170
2024,AZUL Sede TANDIL,Interlocutorios,1087
2024,BAHIA BLANCA,Interlocutorios,3286
2024,BAHIA BLANCA Sede TRES ARROYOS,Interlocutorios,570
2024,DOLORES,Interlocutorios,1012
2024,JUNIN,Interlocutorios,560
2024,LA MATANZA,Interlocutorios,1178
2024,LA PLATA,Interlocutorios,6783
2024,LOMAS DE ZAMORA,Interlocutorios,2300
2024,MAR DEL PLATA,Interlocutorios,2230
2024,MERCEDES,Interlocutorios,2233
2024,MORENO-GRAL.RODRIGUEZ,Interlocutorios,2369
2024,MORON,Interlocutorios,2841
2024,NECOCHEA,Interlocutorios,2208
2024,PERGAMINO,Interlocutorios,398
2024,QUILMES,Interlocutorios,3625
2024,SAN ISIDRO,Interlocutorios,3209
2024,SAN MARTIN,Interlocutorios,1615
2024,SAN NICOLAS,Interlocutorios,355
2024,TRENQUE LAUQUEN,Interlocutorios,126
2024,ZARATE-CAMPANA,Interlocutorios,705
2024,AVELLANEDA-LANUS,Incompetencia,727
2024,AZUL,Incompetencia,251
2024,AZUL Sede OLAVARRIA,Incompetencia,164
2024,AZUL Sede TANDIL,Incompetencia,61
2024,BAHIA BLANCA,Incompetencia,380
2024,BAHIA BLANCA Sede TRES ARROYOS,Incompetencia,62
2024,DOLORES,Incompetencia,183
2024,JUNIN,Incompetencia,196
2024,LA MATANZA,Incompetencia,985
2024,LA PLATA,Incompetencia,1897
2024,LOMAS DE ZAMORA,Incompetencia,1306
2024,MAR DEL PLATA,Incompetencia,529
2024,MERCEDES,Incompetencia,275
2024,MORENO-GRAL.RODRIGUEZ,Incompetencia,307
2024,MORON,Incompetencia,1048
2024,NECOCHEA,Incompetencia,143
2024,PERGAMINO,Incompetencia,70
2024,QUILMES,Incompetencia,636
2024,SAN ISIDRO,Incompetencia,1476
2024,SAN MARTIN,Incompetencia,1283
2024,SAN NICOLAS,Incompetencia,577
2024,TRENQUE LAUQUEN,Incompetencia,180
2024,ZARATE-CAMPANA,Incompetencia,495
2024,AVELLANEDA-LANUS,Total Resueltas,3020
2024,AZUL,Total Resueltas,3218
2024,AZUL Sede OLAVARRIA,Total Resueltas,2832
2024,AZUL Sede TANDIL,Total Resueltas,1795
2024,BAHIA BLANCA,Total Resueltas,5531
2024,BAHIA BLANCA Sede TRES ARROYOS,Total Resueltas,926
2024,DOLORES,Total Resueltas,1787
2024,JUNIN,Total Resueltas,2719
2024,LA MATANZA,Total Resueltas,4826
2024,LA PLATA,Total Resueltas,14983
2024,LOMAS DE ZAMORA,Total Resueltas,8608
2024,MAR DEL PLATA,Total Resueltas,5235
2024,MERCEDES,Total Resueltas,3999
2024,MORENO-GRAL.RODRIGUEZ,Total Resueltas,4005
2024,MORON,Total Resueltas,9667
2024,NECOCHEA,Total Resueltas,2709
2024,PERGAMINO,Total Resueltas,1083
2024,QUILMES,Total Resueltas,7458
2024,SAN ISIDRO,Total Resueltas,9471
2024,SAN MARTIN,Total Resueltas,6708
2024,SAN NICOLAS,Total Resueltas,1427
2024,TRENQUE LAUQUEN,Total Resueltas,668
2024,ZARATE-CAMPANA,Total Resueltas,2673
2025,AVELLANEDA-LANUS,Ingresadas,20737
2025,AZUL,Ingresadas,1776
2025,AZUL Sede OLAVARRIA,Ingresadas,2187
2025,AZUL Sede TANDIL,Ingresadas,2479
2025,BAHIA BLANCA,Ingresadas,5755
2025,BAHIA BLANCA Sede TRES ARROYOS,Ingresadas,1312
2025,DOLORES,Ingresadas,3316
2025,JUNIN,Ingresadas,4205
2025,LA MATANZA,Ingresadas,15930
2025,LA PLATA,Ingresadas,19771
2025,LOMAS DE ZAMORA,Ingresadas,17060
2025,MAR DEL PLATA,Ingresadas,15778
2025,MERCEDES,Ingresadas,6467
2025,MORENO-GRAL.RODRIGUEZ,Ingresadas,5853
2025,MORON,Ingresadas,14985
2025,NECOCHEA,Ingresadas,3876
2025,PERGAMINO,Ingresadas,2685
2025,QUILMES,Ingresadas,13610
2025,SAN ISIDRO,Ingresadas,21111
2025,SAN MARTIN,Ingresadas,17447
2025,SAN NICOLAS,Ingresadas,4133
2025,TRENQUE LAUQUEN,Ingresadas,1917
2025,ZARATE-CAMPANA,Ingresadas,4700
2025,AVELLANEDA-LANUS,Sentencia,1805
2025,AZUL,Sentencia,587
2025,AZUL Sede OLAVARRIA,Sentencia,1363
2025,AZUL Sede TANDIL,Sentencia,443
2025,BAHIA BLANCA,Sentencia,1641
2025,BAHIA BLANCA Sede TRES ARROYOS,Sentencia,250
2025,DOLORES,Sentencia,478
2025,JUNIN,Sentencia,1513
2025,LA MATANZA,Sentencia,1162
2025,LA PLATA,Sentencia,4755
2025,LOMAS DE ZAMORA,Sentencia,3677
2025,MAR DEL PLATA,Sentencia,2617
2025,MERCEDES,Sentencia,1160
2025,MORENO-GRAL.RODRIGUEZ,Sentencia,1292
2025,MORON,Sentencia,3466
2025,NECOCHEA,Sentencia,874
2025,PERGAMINO,Sentencia,673
2025,QUILMES,Sentencia,3343
2025,SAN ISIDRO,Sentencia,2495
2025,SAN MARTIN,Sentencia,2855
2025,SAN NICOLAS,Sentencia,1110
2025,TRENQUE LAUQUEN,Sentencia,306
2025,ZARATE-CAMPANA,Sentencia,703
2025,AVELLANEDA-LANUS,Conciliación,337
2025,AZUL,Conciliación,10
2025,AZUL Sede OLAVARRIA,Conciliación,89
2025,AZUL Sede TANDIL,Conciliación,136
2025,BAHIA BLANCA,Conciliación,111
2025,BAHIA BLANCA Sede TRES ARROYOS,Conciliación,39
2025,DOLORES,Conciliación,171
2025,JUNIN,Conciliación,50
2025,LA MATANZA,Conciliación,234
2025,LA PLATA,Conciliación,698
2025,LOMAS DE ZAMORA,Conciliación,732
2025,MAR DEL PLATA,Conciliación,487
2025,MERCEDES,Conciliación,283
2025,MORENO-GRAL.RODRIGUEZ,Conciliación,100
2025,MORON,Conciliación,243
2025,NECOCHEA,Conciliación,124
2025,PERGAMINO,Conciliación,39
2025,QUILMES,Conciliación,406
2025,SAN ISIDRO,Conciliación,690
2025,SAN MARTIN,Conciliación,297
2025,SAN NICOLAS,Conciliación,77
2025,TRENQUE LAUQUEN,Conciliación,118
2025,ZARATE-CAMPANA,Conciliación,121
2025,AVELLANEDA-LANUS,Allanamiento,5
2025,AZUL,Allanamiento,3
2025,AZUL Sede OLAVARRIA,Allanamiento,2
2025,AZUL Sede TANDIL,Allanamiento,1
2025,BAHIA BLANCA,Allanamiento,15
2025,BAHIA BLANCA Sede TRES ARROYOS,Allanamiento,16
2025,DOLORES,Allanamiento,5
2025,JUNIN,Allanamiento,10
2025,LA MATANZA,Allanamiento,4
2025,LA PLATA,Allanamiento,7
2025,LOMAS DE ZAMORA,Allanamiento,2
2025,MAR DEL PLATA,Allanamiento,16
2025,MERCEDES,Allanamiento,8
2025,MORENO-GRAL.RODRIGUEZ,Allanamiento,2
2025,MORON,Allanamiento,7
2025,NECOCHEA,Allanamiento,7
2025,PERGAMINO,Allanamiento,5
2025,QUILMES,Allanamiento,7
2025,SAN ISIDRO,Allanamiento,17
2025,SAN MARTIN,Allanamiento,5
2025,SAN NICOLAS,Allanamiento,3
2025,TRENQUE LAUQUEN,Allanamiento,1
2025,ZARATE-CAMPANA,Allanamiento,5
2025,AVELLANEDA-LANUS,Transacción,115
2025,AZUL,Transacción,92
2025,AZUL Sede OLAVARRIA,Transacción,43
2025,AZUL Sede TANDIL,Transacción,24
2025,BAHIA BLANCA,Transacción,134
2025,BAHIA BLANCA Sede TRES ARROYOS,Transacción,30
2025,DOLORES,Transacción,43
2025,JUNIN,Transacción,198
2025,LA MATANZA,Transacción,378
2025,LA PLATA,Transacción,475
2025,LOMAS DE ZAMORA,Transacción,471
2025,MAR DEL PLATA,Transacción,256
2025,MERCEDES,Transacción,416
2025,MORENO-GRAL.RODRIGUEZ,Transacción,349
2025,MORON,Transacción,896
2025,NECOCHEA,Transacción,6
2025,PERGAMINO,Transacción,208
2025,QUILMES,Transacción,356
2025,SAN ISIDRO,Transacción,688
2025,SAN MARTIN,Transacción,635
2025,SAN NICOLAS,Transacción,69
2025,TRENQUE LAUQUEN,Transacción,87
2025,ZARATE-CAMPANA,Transacción,269
2025,AVELLANEDA-LANUS,Caducidad,412
2025,AZUL,Caducidad,67
2025,AZUL Sede OLAVARRIA,Caducidad,46
2025,AZUL Sede TANDIL,Caducidad,126
2025,BAHIA BLANCA,Caducidad,22
2025,BAHIA BLANCA Sede TRES ARROYOS,Caducidad,4
2025,DOLORES,Caducidad,54
2025,JUNIN,Caducidad,230
2025,LA MATANZA,Caducidad,740
2025,LA PLATA,Caducidad,465
2025,LOMAS DE ZAMORA,Caducidad,2772
2025,MAR DEL PLATA,Caducidad,112
2025,MERCEDES,Caducidad,251
2025,MORENO-GRAL.RODRIGUEZ,Caducidad,137
2025,MORON,Caducidad,2336
2025,NECOCHEA,Caducidad,10
2025,PERGAMINO,Caducidad,8
2025,QUILMES,Caducidad,182
2025,SAN ISIDRO,Caducidad,1348
2025,SAN MARTIN,Caducidad,292
2025,SAN NICOLAS,Caducidad,56
2025,TRENQUE LAUQUEN,Caducidad,153
2025,ZARATE-CAMPANA,Caducidad,62
2025,AVELLANEDA-LANUS,Desistimiento,66
2025,AZUL,Desistimiento,15
2025,AZUL Sede OLAVARRIA,Desistimiento,24
2025,AZUL Sede TANDIL,Desistimiento,45
2025,BAHIA BLANCA,Desistimiento,109
2025,BAHIA BLANCA Sede TRES ARROYOS,Desistimiento,10
2025,DOLORES,Desistimiento,13
2025,JUNIN,Desistimiento,37
2025,LA MATANZA,Desistimiento,77
2025,LA PLATA,Desistimiento,89
2025,LOMAS DE ZAMORA,Desistimiento,196
2025,MAR DEL PLATA,Desistimiento,71
2025,MERCEDES,Desistimiento,64
2025,MORENO-GRAL.RODRIGUEZ,Desistimiento,45
2025,MORON,Desistimiento,208
2025,NECOCHEA,Desistimiento,21
2025,PERGAMINO,Desistimiento,29
2025,QUILMES,Desistimiento,92
2025,SAN ISIDRO,Desistimiento,802
2025,SAN MARTIN,Desistimiento,134
2025,SAN NICOLAS,Desistimiento,15
2025,TRENQUE LAUQUEN,Desistimiento,2
2025,ZARATE-CAMPANA,Desistimiento,40
2025,AVELLANEDA-LANUS,Interlocutorios,4313
2025,AZUL,Interlocutorios,1789
2025,AZUL Sede OLAVARRIA,Interlocutorios,845
2025,AZUL Sede TANDIL,Interlocutorios,1507
2025,BAHIA BLANCA,Interlocutorios,3912
2025,BAHIA BLANCA Sede TRES ARROYOS,Interlocutorios,616
2025,DOLORES,Interlocutorios,1028
2025,JUNIN,Interlocutorios,1075
2025,LA MATANZA,Interlocutorios,3585
2025,LA PLATA,Interlocutorios,7623
2025,LOMAS DE ZAMORA,Interlocutorios,9612
2025,MAR DEL PLATA,Interlocutorios,4333
2025,MERCEDES,Interlocutorios,2007
2025,MORENO-GRAL.RODRIGUEZ,Interlocutorios,3049
2025,MORON,Interlocutorios,5864
2025,NECOCHEA,Interlocutorios,2036
2025,PERGAMINO,Interlocutorios,720
2025,QUILMES,Interlocutorios,5327
2025,SAN ISIDRO,Interlocutorios,7008
2025,SAN MARTIN,Interlocutorios,5687
2025,SAN NICOLAS,Interlocutorios,873
2025,TRENQUE LAUQUEN,Interlocutorios,405
2025,ZARATE-CAMPANA,Interlocutorios,783
2025,AVELLANEDA-LANUS,Incompetencia,795
2025,AZUL,Incompetencia,291
2025,AZUL Sede OLAVARRIA,Incompetencia,170
2025,AZUL Sede TANDIL,Incompetencia,128
2025,BAHIA BLANCA,Incompetencia,506
2025,BAHIA BLANCA Sede TRES ARROYOS,Incompetencia,50
2025,DOLORES,Incompetencia,251
2025,JUNIN,Incompetencia,205
2025,LA MATANZA,Incompetencia,953
2025,LA PLATA,Incompetencia,2382
2025,LOMAS DE ZAMORA,Incompetencia,1502
2025,MAR DEL PLATA,Incompetencia,923
2025,MERCEDES,Incompetencia,398
2025,MORENO-GRAL.RODRIGUEZ,Incompetencia,475
2025,MORON,Incompetencia,1139
2025,NECOCHEA,Incompetencia,195
2025,PERGAMINO,Incompetencia,88
2025,QUILMES,Incompetencia,680
2025,SAN ISIDRO,Incompetencia,1942
2025,SAN MARTIN,Incompetencia,1511
2025,SAN NICOLAS,Incompetencia,722
2025,TRENQUE LAUQUEN,Incompetencia,248
2025,ZARATE-CAMPANA,Incompetencia,418
2025,AVELLANEDA-LANUS,Total Resueltas,7848
2025,AZUL,Total Resueltas,2854
2025,AZUL Sede OLAVARRIA,Total Resueltas,2582
2025,AZUL Sede TANDIL,Total Resueltas,2410
2025,BAHIA BLANCA,Total Resueltas,6450
2025,BAHIA BLANCA Sede TRES ARROYOS,Total Resueltas,1015
2025,DOLORES,Total Resueltas,2043
2025,JUNIN,Total Resueltas,3318
2025,LA MATANZA,Total Resueltas,7133
2025,LA PLATA,Total Resueltas,16494
2025,LOMAS DE ZAMORA,Total Resueltas,18964
2025,MAR DEL PLATA,Total Resueltas,8815
2025,MERCEDES,Total Resueltas,4587
2025,MORENO-GRAL.RODRIGUEZ,Total Resueltas,5449
2025,MORON,Total Resueltas,14159
2025,NECOCHEA,Total Resueltas,3273
2025,PERGAMINO,Total Resueltas,1770
2025,QUILMES,Total Resueltas,10393
2025,SAN ISIDRO,Total Resueltas,14990
2025,SAN MARTIN,Total Resueltas,11416
2025,SAN NICOLAS,Total Resueltas,2925
2025,TRENQUE LAUQUEN,Total Resueltas,1320
2025,ZARATE-CAMPANA,Total Resueltas,2401
